wavenum,freq,power
-136.0,0.0,3.3218885656753376e-08
-136.0,0.005555555555555556,8.07050307669911e-09
-136.0,0.011111111111111112,9.170029995277771e-09
-136.0,0.016666666666666666,2.3038583129183996e-09
-136.0,0.022222222222222223,2.310865472375003e-08
-136.0,0.027777777777777776,7.452246785139011e-09
-136.0,0.03333333333333333,6.995908972701315e-09
-136.0,0.03888888888888889,1.3775876908714883e-08
-136.0,0.044444444444444446,3.707145055479611e-09
-136.0,0.05,4.430788542806961e-09
-136.0,0.05555555555555555,1.7527763338898336e-08
-136.0,0.06111111111111111,9.934542364842117e-10
-136.0,0.06666666666666667,1.2324818629310688e-08
-136.0,0.07222222222222222,1.0542203033394841e-08
-136.0,0.07777777777777778,6.5764020547066415e-09
-136.0,0.08333333333333333,4.049851455238518e-09
-136.0,0.08888888888888889,3.054576487911761e-09
-136.0,0.09444444444444444,4.449322238291265e-09
-136.0,0.1,1.0856391549720558e-08
-136.0,0.10555555555555556,4.6991334966290926e-09
-136.0,0.1111111111111111,1.5616673046920164e-08
-136.0,0.11666666666666667,1.0200500847919813e-08
-136.0,0.12222222222222222,4.160591013630208e-09
-136.0,0.12777777777777777,6.8642431704324746e-09
-136.0,0.13333333333333333,4.192673444431865e-09
-136.0,0.1388888888888889,2.549726616842143e-09
-136.0,0.14444444444444443,3.176705043569233e-09
-136.0,0.15,1.3269074684332625e-08
-136.0,0.15555555555555556,1.6345821714217747e-09
-136.0,0.16111111111111112,1.1525544638123432e-09
-136.0,0.16666666666666666,3.0544843121301468e-09
-136.0,0.17222222222222222,1.604477112509281e-09
-136.0,0.17777777777777778,3.424940586786891e-09
-136.0,0.18333333333333332,1.1947909380794424e-08
-136.0,0.18888888888888888,3.735318332134669e-09
-136.0,0.19444444444444445,5.435590150392494e-09
-136.0,0.2,6.616214006719438e-09
-136.0,0.20555555555555555,6.994421806794675e-09
-136.0,0.2111111111111111,1.7180739006086945e-09
-136.0,0.21666666666666667,2.4846606168241917e-09
-136.0,0.2222222222222222,1.4014316283142403e-09
-136.0,0.22777777777777777,2.247464628984306e-09
-136.0,0.23333333333333334,1.0784208164680126e-10
-136.0,0.2388888888888889,3.6695346247826e-09
-136.0,0.24444444444444444,3.208036783263378e-09
-136.0,0.25,2.4550220213865867e-09
-136.0,0.25555555555555554,5.928557030096153e-09
-136.0,0.2611111111111111,2.4404926978229203e-09
-136.0,0.26666666666666666,1.4276207097793805e-09
-136.0,0.2722222222222222,2.4475130383932937e-09
-136.0,0.2777777777777778,5.213407656333258e-09
-136.0,0.2833333333333333,2.9087705873517796e-09
-136.0,0.28888888888888886,1.5128588338107033e-09
-136.0,0.29444444444444445,2.9274772364017735e-09
-136.0,0.3,8.846996232510562e-10
-136.0,0.3055555555555556,3.6014270344221864e-09
-136.0,0.3111111111111111,1.0665242059954887e-09
-136.0,0.31666666666666665,7.147556428386485e-10
-136.0,0.32222222222222224,3.3935699339468367e-09
-136.0,0.3277777777777778,1.0864698768825529e-09
-136.0,0.3333333333333333,1.2890116711522052e-09
-136.0,0.3388888888888889,3.082409889168413e-09
-136.0,0.34444444444444444,4.964513909543198e-10
-136.0,0.35,3.737464595070316e-10
-136.0,0.35555555555555557,1.8013310762472589e-09
-136.0,0.3611111111111111,2.6298199842917524e-09
-136.0,0.36666666666666664,1.5980913455668771e-09
-136.0,0.37222222222222223,1.1491280017148545e-09
-136.0,0.37777777777777777,6.756971981022819e-10
-136.0,0.38333333333333336,1.0812566716081693e-09
-136.0,0.3888888888888889,1.2372916653526855e-09
-136.0,0.39444444444444443,1.4411943030200176e-09
-136.0,0.4,1.1063565468896082e-09
-136.0,0.40555555555555556,1.8417158409814062e-10
-136.0,0.4111111111111111,5.624248397702391e-10
-136.0,0.4166666666666667,7.690581603035713e-10
-136.0,0.4222222222222222,1.1957573737734425e-09
-136.0,0.42777777777777776,2.3481612762093574e-09
-136.0,0.43333333333333335,7.642619396512926e-10
-136.0,0.4388888888888889,1.6306622347760456e-09
-136.0,0.4444444444444444,7.495784338173721e-10
-136.0,0.45,1.14422367283265e-09
-136.0,0.45555555555555555,3.1171729072739684e-10
-136.0,0.46111111111111114,2.0910412576494808e-09
-136.0,0.4666666666666667,8.197105645024544e-10
-136.0,0.4722222222222222,9.886385064700164e-10
-136.0,0.4777777777777778,2.7016886244873244e-10
-136.0,0.48333333333333334,1.9787083887571187e-09
-136.0,0.4888888888888889,1.436105374970815e-09
-136.0,0.49444444444444446,4.665129532187594e-10
-136.0,0.5,1.1364456075990671e-09
-135.0,-0.5,2.445421141505531e-09
-135.0,-0.49444444444444446,1.0651027367436788e-09
-135.0,-0.4888888888888889,1.0232982749203194e-09
-135.0,-0.48333333333333334,9.773404988836536e-10
-135.0,-0.4777777777777778,1.2331915088656275e-09
-135.0,-0.4722222222222222,2.159182670756876e-09
-135.0,-0.4666666666666667,1.4462154611953352e-09
-135.0,-0.46111111111111114,2.9218335228243792e-09
-135.0,-0.45555555555555555,7.012903859050902e-10
-135.0,-0.45,5.644356502058766e-10
-135.0,-0.4444444444444444,7.775921410456851e-10
-135.0,-0.4388888888888889,1.1015964678468855e-09
-135.0,-0.43333333333333335,2.6897803341018587e-10
-135.0,-0.42777777777777776,1.498986694603649e-09
-135.0,-0.4222222222222222,1.6018608875601097e-09
-135.0,-0.4166666666666667,8.018805629044118e-11
-135.0,-0.4111111111111111,1.627765015450307e-09
-135.0,-0.40555555555555556,2.6065775749375515e-09
-135.0,-0.4,2.539267651391995e-09
-135.0,-0.39444444444444443,2.741306542559537e-09
-135.0,-0.3888888888888889,1.088093434267986e-09
-135.0,-0.38333333333333336,3.307393440391283e-09
-135.0,-0.37777777777777777,3.6850315284233136e-09
-135.0,-0.37222222222222223,3.860504704315692e-09
-135.0,-0.36666666666666664,2.429232409731496e-09
-135.0,-0.3611111111111111,3.6721970639949973e-09
-135.0,-0.35555555555555557,1.856468682876953e-09
-135.0,-0.35,1.231607352569643e-09
-135.0,-0.34444444444444444,4.634109276317567e-09
-135.0,-0.3388888888888889,2.193411242983993e-09
-135.0,-0.3333333333333333,1.2449929223321004e-10
-135.0,-0.3277777777777778,1.0739283005501207e-09
-135.0,-0.32222222222222224,1.2186971107608464e-09
-135.0,-0.31666666666666665,4.783484022402343e-09
-135.0,-0.3111111111111111,1.3962470558271128e-09
-135.0,-0.3055555555555556,6.001749731265601e-10
-135.0,-0.3,1.2224674711581363e-09
-135.0,-0.29444444444444445,1.0773632704191287e-09
-135.0,-0.28888888888888886,7.818103064750771e-10
-135.0,-0.2833333333333333,2.6702143564267316e-09
-135.0,-0.2777777777777778,4.83115580963012e-09
-135.0,-0.2722222222222222,8.30844680042583e-09
-135.0,-0.26666666666666666,9.205159036764838e-10
-135.0,-0.2611111111111111,8.115111438730285e-09
-135.0,-0.25555555555555554,3.444810291334375e-09
-135.0,-0.25,5.796382861501104e-09
-135.0,-0.24444444444444444,2.1549125689445143e-09
-135.0,-0.2388888888888889,2.793999304578753e-09
-135.0,-0.23333333333333334,1.4789788442296024e-09
-135.0,-0.22777777777777777,4.284092904192716e-09
-135.0,-0.2222222222222222,1.9095262100861463e-09
-135.0,-0.21666666666666667,9.255435566801753e-10
-135.0,-0.2111111111111111,9.835601209257268e-09
-135.0,-0.20555555555555555,1.028024958640655e-08
-135.0,-0.2,3.156957239261804e-09
-135.0,-0.19444444444444445,3.0237718826124182e-09
-135.0,-0.18888888888888888,2.1532403963121633e-09
-135.0,-0.18333333333333332,9.034757257475706e-10
-135.0,-0.17777777777777778,9.234562978767431e-09
-135.0,-0.17222222222222222,7.883141262957636e-10
-135.0,-0.16666666666666666,1.0596663875140081e-09
-135.0,-0.16111111111111112,2.0001144871793075e-09
-135.0,-0.15555555555555556,2.8192411352446776e-09
-135.0,-0.15,1.0360657042953134e-08
-135.0,-0.14444444444444443,3.1548114640765993e-09
-135.0,-0.1388888888888889,1.1854229378397784e-09
-135.0,-0.13333333333333333,8.951925170258591e-09
-135.0,-0.12777777777777777,4.397823160539948e-09
-135.0,-0.12222222222222222,1.7596056636975062e-08
-135.0,-0.11666666666666667,1.629060505951493e-08
-135.0,-0.1111111111111111,2.500075786800284e-09
-135.0,-0.10555555555555556,2.975408492350657e-09
-135.0,-0.1,8.391043251282436e-09
-135.0,-0.09444444444444444,8.262268968483638e-10
-135.0,-0.08888888888888889,1.1359026343452747e-08
-135.0,-0.08333333333333333,4.353310962857812e-09
-135.0,-0.07777777777777778,1.1339353633985943e-08
-135.0,-0.07222222222222222,1.1250366785901235e-08
-135.0,-0.06666666666666667,1.2074132081192853e-08
-135.0,-0.06111111111111111,1.0535337261245756e-08
-135.0,-0.05555555555555555,1.2826060804024225e-08
-135.0,-0.05,2.2674322213216368e-09
-135.0,-0.044444444444444446,1.1962081629365786e-08
-135.0,-0.03888888888888889,9.302104907384387e-09
-135.0,-0.03333333333333333,2.1086486534815713e-08
-135.0,-0.027777777777777776,1.772208116153035e-08
-135.0,-0.022222222222222223,1.2000544082790773e-08
-135.0,-0.016666666666666666,2.8883709508942765e-09
-135.0,-0.011111111111111112,1.4450136201091889e-08
-135.0,-0.005555555555555556,6.5219319021280795e-09
-135.0,0.0,5.387334097407762e-08
-135.0,0.005555555555555556,1.3732173007696531e-08
-135.0,0.011111111111111112,7.380926085780773e-09
-135.0,0.016666666666666666,5.472763905120153e-09
-135.0,0.022222222222222223,5.223619292042446e-09
-135.0,0.027777777777777776,3.868012180367221e-09
-135.0,0.03333333333333333,1.0446953011364824e-08
-135.0,0.03888888888888889,1.3440601543775096e-08
-135.0,0.044444444444444446,8.467964626587433e-09
-135.0,0.05,1.0475523485311687e-08
-135.0,0.05555555555555555,1.7621812666947165e-08
-135.0,0.06111111111111111,7.45153242962488e-09
-135.0,0.06666666666666667,1.306025031633506e-08
-135.0,0.07222222222222222,9.07852033258445e-09
-135.0,0.07777777777777778,7.4225798254663456e-09
-135.0,0.08333333333333333,9.48630205473613e-09
-135.0,0.08888888888888889,3.1049054585536307e-09
-135.0,0.09444444444444444,3.6092034941174325e-09
-135.0,0.1,9.601279145256394e-09
-135.0,0.10555555555555556,8.909499464113256e-10
-135.0,0.1111111111111111,1.7563108621376426e-08
-135.0,0.11666666666666667,4.079001915021612e-09
-135.0,0.12222222222222222,7.99606312506669e-09
-135.0,0.12777777777777777,9.14344914579834e-10
-135.0,0.13333333333333333,8.555865211454273e-09
-135.0,0.1388888888888889,9.536062837556547e-10
-135.0,0.14444444444444443,2.3738907488926485e-09
-135.0,0.15,9.247319096176444e-09
-135.0,0.15555555555555556,2.638426768554066e-09
-135.0,0.16111111111111112,7.696962387383743e-09
-135.0,0.16666666666666666,3.2750971267757685e-09
-135.0,0.17222222222222222,6.755984995602398e-09
-135.0,0.17777777777777778,4.751783898488035e-09
-135.0,0.18333333333333332,1.5951435007268348e-08
-135.0,0.18888888888888888,1.6937395069993785e-10
-135.0,0.19444444444444445,8.497645102169981e-09
-135.0,0.2,3.5333880107924526e-09
-135.0,0.20555555555555555,3.0452183079201884e-09
-135.0,0.2111111111111111,7.188764741290269e-09
-135.0,0.21666666666666667,3.665089396399999e-09
-135.0,0.2222222222222222,3.0455111201423e-09
-135.0,0.22777777777777777,4.174806966822505e-09
-135.0,0.23333333333333334,2.424270821666624e-09
-135.0,0.2388888888888889,6.251270587449627e-10
-135.0,0.24444444444444444,9.77733286664868e-10
-135.0,0.25,8.605153768528e-09
-135.0,0.25555555555555554,6.647545362693439e-09
-135.0,0.2611111111111111,4.071100672146744e-09
-135.0,0.26666666666666666,1.9298093758473495e-09
-135.0,0.2722222222222222,6.187871526484012e-09
-135.0,0.2777777777777778,1.8982296491712422e-09
-135.0,0.2833333333333333,1.588601968487975e-09
-135.0,0.28888888888888886,1.6287106934459817e-09
-135.0,0.29444444444444445,1.6989617778852325e-09
-135.0,0.3,1.6193308900764992e-10
-135.0,0.3055555555555556,1.8152242035712218e-09
-135.0,0.3111111111111111,3.6460467591514176e-09
-135.0,0.31666666666666665,3.4909096088774435e-09
-135.0,0.32222222222222224,2.994698561321752e-09
-135.0,0.3277777777777778,2.7470809499742303e-09
-135.0,0.3333333333333333,1.4766397313230595e-09
-135.0,0.3388888888888889,1.558417400546838e-09
-135.0,0.34444444444444444,6.856403606746358e-10
-135.0,0.35,2.6184503380976215e-09
-135.0,0.35555555555555557,2.315073125927631e-09
-135.0,0.3611111111111111,2.6101882982702888e-09
-135.0,0.36666666666666664,1.563140105192908e-09
-135.0,0.37222222222222223,5.162502369001082e-10
-135.0,0.37777777777777777,9.474049317608447e-10
-135.0,0.38333333333333336,1.1544986649541432e-09
-135.0,0.3888888888888889,7.829073973155443e-10
-135.0,0.39444444444444443,5.731244387267383e-10
-135.0,0.4,7.292203274137145e-10
-135.0,0.40555555555555556,5.946734961173765e-10
-135.0,0.4111111111111111,1.992801108792168e-09
-135.0,0.4166666666666667,3.4635415830919207e-09
-135.0,0.4222222222222222,5.354792022335252e-10
-135.0,0.42777777777777776,5.996801461618671e-10
-135.0,0.43333333333333335,2.4761249138817023e-09
-135.0,0.4388888888888889,1.3364305900173022e-09
-135.0,0.4444444444444444,2.982401396916731e-10
-135.0,0.45,2.9150336211108486e-09
-135.0,0.45555555555555555,7.975283494929035e-10
-135.0,0.46111111111111114,1.1737766982601176e-09
-135.0,0.4666666666666667,2.8272608822966957e-09
-135.0,0.4722222222222222,7.382979710446774e-10
-135.0,0.4777777777777778,3.2236412361483795e-09
-135.0,0.48333333333333334,7.803606709528027e-10
-135.0,0.4888888888888889,1.189788939433713e-09
-135.0,0.49444444444444446,1.798938620402583e-09
-135.0,0.5,2.445421141506844e-09
-134.0,-0.5,1.025452676399372e-09
-134.0,-0.49444444444444446,5.368815920620054e-10
-134.0,-0.4888888888888889,3.0032339840760215e-09
-134.0,-0.48333333333333334,1.2981558749431739e-09
-134.0,-0.4777777777777778,1.291748045028711e-09
-134.0,-0.4722222222222222,2.0706390106830648e-09
-134.0,-0.4666666666666667,1.3775327766808694e-09
-134.0,-0.46111111111111114,6.360113168402529e-10
-134.0,-0.45555555555555555,1.1737456673712861e-09
-134.0,-0.45,2.5117610709520055e-09
-134.0,-0.4444444444444444,1.890488200900717e-09
-134.0,-0.4388888888888889,8.262902812995489e-10
-134.0,-0.43333333333333335,1.214917481011283e-09
-134.0,-0.42777777777777776,1.3633710170628756e-09
-134.0,-0.4222222222222222,6.986352072353282e-10
-134.0,-0.4166666666666667,9.692430475102341e-10
-134.0,-0.4111111111111111,1.9863686772503933e-09
-134.0,-0.40555555555555556,1.0572659825846386e-09
-134.0,-0.4,1.0508170935465575e-09
-134.0,-0.39444444444444443,1.1776607424808615e-09
-134.0,-0.3888888888888889,3.7403671375707663e-10
-134.0,-0.38333333333333336,3.054132233456684e-09
-134.0,-0.37777777777777777,3.154472680631272e-09
-134.0,-0.37222222222222223,1.072878086320416e-09
-134.0,-0.36666666666666664,7.548302804977165e-10
-134.0,-0.3611111111111111,6.256245917167657e-10
-134.0,-0.35555555555555557,1.168238287391213e-09
-134.0,-0.35,2.0513447919893145e-09
-134.0,-0.34444444444444444,4.158247715386508e-09
-134.0,-0.3388888888888889,1.3264715926412629e-09
-134.0,-0.3333333333333333,1.0050148944364022e-09
-134.0,-0.3277777777777778,3.941698737906874e-09
-134.0,-0.32222222222222224,1.7129679349234318e-09
-134.0,-0.31666666666666665,1.2250192197103189e-09
-134.0,-0.3111111111111111,1.266904748874582e-09
-134.0,-0.3055555555555556,1.7938216431442345e-09
-134.0,-0.3,2.8624065135948233e-09
-134.0,-0.29444444444444445,3.161240158019682e-10
-134.0,-0.28888888888888886,2.6482925266217746e-09
-134.0,-0.2833333333333333,1.4836763096686756e-09
-134.0,-0.2777777777777778,4.5047873037632694e-09
-134.0,-0.2722222222222222,9.646605227860085e-09
-134.0,-0.26666666666666666,7.238874267174594e-09
-134.0,-0.2611111111111111,3.76775613031812e-09
-134.0,-0.25555555555555554,5.500055777902094e-10
-134.0,-0.25,5.473913512396323e-10
-134.0,-0.24444444444444444,1.4959439723109582e-09
-134.0,-0.2388888888888889,1.0861815059252214e-09
-134.0,-0.23333333333333334,7.3173557785879165e-09
-134.0,-0.22777777777777777,1.4289059778863721e-08
-134.0,-0.2222222222222222,3.5123407576530284e-09
-134.0,-0.21666666666666667,6.950970621494888e-09
-134.0,-0.2111111111111111,1.5814052924407278e-08
-134.0,-0.20555555555555555,3.6459131787021586e-09
-134.0,-0.2,3.754047796249764e-09
-134.0,-0.19444444444444445,1.4848838623985061e-09
-134.0,-0.18888888888888888,2.183481693404145e-09
-134.0,-0.18333333333333332,1.2129714153518096e-08
-134.0,-0.17777777777777778,5.1222785171731634e-09
-134.0,-0.17222222222222222,8.436524742066449e-10
-134.0,-0.16666666666666666,1.5860511119065284e-09
-134.0,-0.16111111111111112,2.9311764812763217e-09
-134.0,-0.15555555555555556,4.459589061841435e-09
-134.0,-0.15,5.645700098975697e-10
-134.0,-0.14444444444444443,2.034362393448087e-09
-134.0,-0.1388888888888889,4.4937799509486824e-09
-134.0,-0.13333333333333333,2.3948133174454316e-10
-134.0,-0.12777777777777777,4.22720870379881e-09
-134.0,-0.12222222222222222,4.882304921199602e-09
-134.0,-0.11666666666666667,7.318129971574269e-09
-134.0,-0.1111111111111111,4.331582953644056e-09
-134.0,-0.10555555555555556,3.391213671835989e-09
-134.0,-0.1,2.087686186198836e-09
-134.0,-0.09444444444444444,1.5377573997105553e-08
-134.0,-0.08888888888888889,4.769989355088287e-09
-134.0,-0.08333333333333333,6.224514736467225e-09
-134.0,-0.07777777777777778,1.2026703690821942e-08
-134.0,-0.07222222222222222,2.5131956849462366e-09
-134.0,-0.06666666666666667,4.085517848254494e-09
-134.0,-0.06111111111111111,3.3562956953096237e-09
-134.0,-0.05555555555555555,1.7157081166671062e-08
-134.0,-0.05,3.0418219297129177e-09
-134.0,-0.044444444444444446,1.1707071248598317e-08
-134.0,-0.03888888888888889,7.896585026821225e-09
-134.0,-0.03333333333333333,1.4285535610613259e-08
-134.0,-0.027777777777777776,9.035619983969945e-09
-134.0,-0.022222222222222223,1.3617855559313628e-08
-134.0,-0.016666666666666666,1.9945686595574122e-08
-134.0,-0.011111111111111112,1.0891681208099246e-08
-134.0,-0.005555555555555556,5.525842687380895e-09
-134.0,0.0,2.408490992971747e-08
-134.0,0.005555555555555556,6.1801186856749634e-09
-134.0,0.011111111111111112,7.539156179222046e-09
-134.0,0.016666666666666666,2.6556165550140265e-09
-134.0,0.022222222222222223,1.1738131855574907e-08
-134.0,0.027777777777777776,4.086440026626662e-09
-134.0,0.03333333333333333,1.2906040463057113e-08
-134.0,0.03888888888888889,1.8617135074789053e-08
-134.0,0.044444444444444446,1.739105092805898e-08
-134.0,0.05,2.483422460088682e-09
-134.0,0.05555555555555555,2.2196715545039766e-08
-134.0,0.06111111111111111,1.0147053005904812e-08
-134.0,0.06666666666666667,3.622307861660516e-09
-134.0,0.07222222222222222,9.716592954213852e-09
-134.0,0.07777777777777778,9.948336743127246e-09
-134.0,0.08333333333333333,8.085361123685374e-09
-134.0,0.08888888888888889,3.2133181945940447e-09
-134.0,0.09444444444444444,1.6897026669703907e-08
-134.0,0.1,4.867337542465148e-09
-134.0,0.10555555555555556,3.0217245842293227e-09
-134.0,0.1111111111111111,3.962367018108874e-09
-134.0,0.11666666666666667,7.23466539510174e-09
-134.0,0.12222222222222222,8.131916125089299e-09
-134.0,0.12777777777777777,1.8824467382673037e-09
-134.0,0.13333333333333333,4.991182763191346e-09
-134.0,0.1388888888888889,1.302455751574981e-09
-134.0,0.14444444444444443,1.4838397012469066e-09
-134.0,0.15,3.699998425203053e-09
-134.0,0.15555555555555556,7.43010265146593e-09
-134.0,0.16111111111111112,3.0391275601042855e-09
-134.0,0.16666666666666666,2.5272676593723742e-09
-134.0,0.17222222222222222,6.525386133699524e-10
-134.0,0.17777777777777778,3.812203543274998e-09
-134.0,0.18333333333333332,4.1316118458796435e-09
-134.0,0.18888888888888888,2.509614376510116e-09
-134.0,0.19444444444444445,8.437517019719773e-09
-134.0,0.2,9.096422926664689e-10
-134.0,0.20555555555555555,3.5767844776032845e-09
-134.0,0.2111111111111111,3.0605340873547755e-09
-134.0,0.21666666666666667,7.756505610266542e-10
-134.0,0.2222222222222222,4.3954368848440785e-09
-134.0,0.22777777777777777,4.283377420193371e-09
-134.0,0.23333333333333334,1.5704855550318152e-09
-134.0,0.2388888888888889,2.2965833457367725e-09
-134.0,0.24444444444444444,4.57565825726467e-09
-134.0,0.25,4.200509707691347e-09
-134.0,0.25555555555555554,2.159304032789761e-10
-134.0,0.2611111111111111,7.638171485930274e-10
-134.0,0.26666666666666666,1.879760004385103e-09
-134.0,0.2722222222222222,6.305099542104885e-09
-134.0,0.2777777777777778,8.417348552691103e-09
-134.0,0.2833333333333333,3.499182628514513e-09
-134.0,0.28888888888888886,6.450503866754891e-10
-134.0,0.29444444444444445,5.639800825614718e-09
-134.0,0.3,9.165150907124311e-10
-134.0,0.3055555555555556,2.435361894010229e-09
-134.0,0.3111111111111111,3.4624694868767124e-09
-134.0,0.31666666666666665,3.664893366368642e-09
-134.0,0.32222222222222224,2.6002960103254704e-09
-134.0,0.3277777777777778,9.54582002593623e-10
-134.0,0.3333333333333333,5.187037465104632e-10
-134.0,0.3388888888888889,1.5967143378087283e-09
-134.0,0.34444444444444444,2.0693602489309845e-09
-134.0,0.35,1.6557323983840944e-09
-134.0,0.35555555555555557,4.330649059972842e-09
-134.0,0.3611111111111111,1.6217421863948114e-10
-134.0,0.36666666666666664,2.029985030793934e-10
-134.0,0.37222222222222223,2.4802291981993725e-09
-134.0,0.37777777777777777,1.376379479415333e-09
-134.0,0.38333333333333336,1.428328042424272e-09
-134.0,0.3888888888888889,4.731514751170506e-09
-134.0,0.39444444444444443,1.016180597423868e-09
-134.0,0.4,5.51107300387273e-10
-134.0,0.40555555555555556,7.98709489971706e-10
-134.0,0.4111111111111111,3.0397766210888342e-09
-134.0,0.4166666666666667,1.9231809949192374e-09
-134.0,0.4222222222222222,4.677823972379891e-10
-134.0,0.42777777777777776,7.83211767627572e-10
-134.0,0.43333333333333335,1.0752440026070335e-09
-134.0,0.4388888888888889,1.3127609075953604e-09
-134.0,0.4444444444444444,1.1773603975015802e-09
-134.0,0.45,1.8101723447102934e-09
-134.0,0.45555555555555555,6.231778877939497e-10
-134.0,0.46111111111111114,3.173907257113651e-09
-134.0,0.4666666666666667,2.9911001331137497e-10
-134.0,0.4722222222222222,1.4105367729199195e-09
-134.0,0.4777777777777778,1.4564294622542758e-09
-134.0,0.48333333333333334,2.7867487868430345e-09
-134.0,0.4888888888888889,1.093008597213057e-09
-134.0,0.49444444444444446,3.759542389044515e-10
-134.0,0.5,1.025452676382071e-09
-133.0,-0.5,2.833047271874331e-09
-133.0,-0.49444444444444446,6.061914530578416e-10
-133.0,-0.4888888888888889,6.160155673007924e-10
-133.0,-0.48333333333333334,6.267966554195418e-10
-133.0,-0.4777777777777778,4.0261250985773735e-09
-133.0,-0.4722222222222222,5.747213634019087e-10
-133.0,-0.4666666666666667,2.0683673111888812e-09
-133.0,-0.46111111111111114,1.111275589449083e-09
-133.0,-0.45555555555555555,1.4058405696102714e-09
-133.0,-0.45,2.6314503185902615e-09
-133.0,-0.4444444444444444,1.817951203339877e-11
-133.0,-0.4388888888888889,5.258462932591952e-09
-133.0,-0.43333333333333335,1.496733006143006e-09
-133.0,-0.42777777777777776,1.5770568605949116e-09
-133.0,-0.4222222222222222,4.6353985499641366e-10
-133.0,-0.4166666666666667,3.6371865202105985e-10
-133.0,-0.4111111111111111,1.35829636654812e-09
-133.0,-0.40555555555555556,9.212500092712621e-10
-133.0,-0.4,1.4242493850215943e-09
-133.0,-0.39444444444444443,8.446065209530002e-10
-133.0,-0.3888888888888889,3.5085693661296384e-09
-133.0,-0.38333333333333336,7.451376985449011e-10
-133.0,-0.37777777777777777,2.163821272449975e-09
-133.0,-0.37222222222222223,3.2257768411555493e-10
-133.0,-0.36666666666666664,1.4575088451701709e-09
-133.0,-0.3611111111111111,6.012253393102906e-09
-133.0,-0.35555555555555557,1.28209691754734e-09
-133.0,-0.35,1.309384833198931e-09
-133.0,-0.34444444444444444,4.730979425080998e-10
-133.0,-0.3388888888888889,2.7162417036704657e-09
-133.0,-0.3333333333333333,2.15802152492036e-09
-133.0,-0.3277777777777778,1.9275441148507184e-10
-133.0,-0.32222222222222224,1.3571558284460706e-09
-133.0,-0.31666666666666665,1.2401266339976692e-09
-133.0,-0.3111111111111111,1.8367614528801707e-09
-133.0,-0.3055555555555556,3.3048252621015186e-09
-133.0,-0.3,5.678000383005099e-10
-133.0,-0.29444444444444445,2.4506802135577786e-09
-133.0,-0.28888888888888886,1.1287505053998685e-09
-133.0,-0.2833333333333333,6.407212618860079e-09
-133.0,-0.2777777777777778,9.925088237996037e-10
-133.0,-0.2722222222222222,3.3299880906061215e-09
-133.0,-0.26666666666666666,2.732442197068126e-09
-133.0,-0.2611111111111111,2.7308148884537195e-09
-133.0,-0.25555555555555554,1.112873456983356e-09
-133.0,-0.25,1.7440515870926045e-09
-133.0,-0.24444444444444444,5.577008689267084e-09
-133.0,-0.2388888888888889,2.177893660385503e-09
-133.0,-0.23333333333333334,4.400914582343218e-09
-133.0,-0.22777777777777777,8.058543538150104e-09
-133.0,-0.2222222222222222,3.3081137625233755e-09
-133.0,-0.21666666666666667,6.27543838118028e-09
-133.0,-0.2111111111111111,3.2753136680070232e-09
-133.0,-0.20555555555555555,2.1981402040066463e-09
-133.0,-0.2,2.9832143897203625e-09
-133.0,-0.19444444444444445,1.3837010467480035e-08
-133.0,-0.18888888888888888,3.219600031225298e-09
-133.0,-0.18333333333333332,3.5074373032526074e-09
-133.0,-0.17777777777777778,6.746558677296156e-09
-133.0,-0.17222222222222222,3.2205071304251583e-09
-133.0,-0.16666666666666666,2.8063658649115196e-09
-133.0,-0.16111111111111112,2.273298342794143e-09
-133.0,-0.15555555555555556,5.559607932855057e-09
-133.0,-0.15,2.7798078028464516e-09
-133.0,-0.14444444444444443,4.7311143737080415e-09
-133.0,-0.1388888888888889,1.472967503603996e-09
-133.0,-0.13333333333333333,6.013968342182977e-09
-133.0,-0.12777777777777777,6.157315163798301e-09
-133.0,-0.12222222222222222,4.258549821214267e-09
-133.0,-0.11666666666666667,3.2891964686291396e-09
-133.0,-0.1111111111111111,8.957711030168243e-09
-133.0,-0.10555555555555556,3.3158149900539177e-09
-133.0,-0.1,4.369775229990259e-09
-133.0,-0.09444444444444444,5.025038075717867e-09
-133.0,-0.08888888888888889,5.9868892645466605e-09
-133.0,-0.08333333333333333,5.151314295166409e-09
-133.0,-0.07777777777777778,6.780602421029124e-09
-133.0,-0.07222222222222222,3.913256222411435e-09
-133.0,-0.06666666666666667,1.2636195660790131e-08
-133.0,-0.06111111111111111,8.39404556879163e-10
-133.0,-0.05555555555555555,2.5116771878110688e-08
-133.0,-0.05,4.44354518011445e-09
-133.0,-0.044444444444444446,1.1566878689615369e-08
-133.0,-0.03888888888888889,6.285810529597337e-09
-133.0,-0.03333333333333333,1.020529171281292e-08
-133.0,-0.027777777777777776,2.6768316578086386e-09
-133.0,-0.022222222222222223,9.173193075105827e-09
-133.0,-0.016666666666666666,2.1065428921888717e-08
-133.0,-0.011111111111111112,4.6217060064274986e-08
-133.0,-0.005555555555555556,8.953792621931774e-09
-133.0,0.0,3.872192866610778e-08
-133.0,0.005555555555555556,9.431887041288737e-09
-133.0,0.011111111111111112,9.115676463949796e-09
-133.0,0.016666666666666666,1.1723093976198048e-09
-133.0,0.022222222222222223,2.495652501012405e-08
-133.0,0.027777777777777776,9.361915350056801e-09
-133.0,0.03333333333333333,9.502639807500326e-09
-133.0,0.03888888888888889,3.511279456037503e-09
